datasheet_id|keyword|model|is_faction_keyword
27|<Clan>||True
27|Ork||True
28|Vehicle||False
28|Fly||False
28|Speed Freeks||False
28|Deffkoptas||False
28|<Clan>||True
28|Ork||True
29|Fly||False
29|Vehicle||False
29|Dakkajet||False
29|Aircraft||False
29|Ork||True
29|<Clan>||True
30|Fly||False
30|Burna-bommer||False
30|Vehicle||False
30|Aircraft||False
30|<Clan>||True
30|Ork||True
31|Blitza-bommer||False
31|Aircraft||False
31|Vehicle||False
31|Fly||False
31|Ork||True
31|<Clan>||True
32|Fly||False
32|Vehicle||False
32|Mek||False
32|Aircraft||False
32|Wazbom Blastajet||False
32|Ork||True
32|<Clan>||True
33|Speed Freeks||False
33|Biker||False
33|Warbikers||False
33|Core||False
33|Ork||True
33|<Clan>||True
34|Wartrakks||False
34|Vehicle||False
34|Speed Freeks||False
34|<Clan>||True
34|Ork||True
35|Skorchas||False
35|Vehicle||False
35|Speed Freeks||False
35|<Clan>||True
35|Ork||True
36|Warbuggies||False
36|Vehicle||False
36|Speed Freeks||False
36|<Clan>||True
36|Ork||True
37|Vehicle||False
37|Gretchin||False
37|Artillery||False
37|Big Gunz||False
37|<Clan>||True
37|Ork||True
38|Vehicle||False
38|Mek Gunz||False
38|Gretchin||False
38|Artillery||False
38|<Clan>||True
38|Ork||True
39|Transport||False
39|Battlewagon||False
39|Wagon||False
39|Vehicle||False
39|Ork||True
39|<Clan>||True
40|Deff Dreads||False
40|Walkerz||False
40|Vehicle||False
40|Ork||True
40|<Clan>||True
41|Walkerz||False
41|Vehicle||False
41|Killa Kans||False
41|Gretchin||False
41|<Clan>||True
41|Ork||True
42|Morkanaut||False
42|Walkerz||False
42|Transport||False
42|Titanic||False
42|Vehicle||False
42|<Clan>||True
42|Ork||True
43|Walkerz||False
43|Transport||False
43|Gorkanaut||False
43|Titanic||False
43|Vehicle||False
43|<Clan>||True
43|Ork||True
44|Lootas||False
44|Infantry||False
44|Core||False
44|Mob||False
44|<Clan>||True
44|Ork||True
45|Infantry||False
45|Mob||False
45|Flash Gitz||False
45|<Clan>||True
45|Ork||True
46|Titanic||False
46|Walkerz||False
46|Vehicle||False
46|Stompa||False
46|Transport||False
46|Ork||True
46|<Clan>||True
47|Character||False
47|Zhadsnark da Ripper||False
47|Warboss||False
47|Speed Freeks||False
47|Biker||False
47|Evil Sunz||True
47|Ork||True
48|Infantry||False
48|Character||False
48|Mek Boss Buzzgob||False
48|Big Mek||False
48|Ork||True
48|Goffs||True
49|Grot Tanks||False
49|Gretchin||False
49|Vehicle||False
49|Ork||True
49|<Clan>||True
50|Vehicle||False
50|Gretchin||False
50|Grot Mega-tank||False
50|<Clan>||True
50|Ork||True
51|Squiggoth||False
51|Transport||False
51|Monster||False
51|<Clan>||True
51|Ork||True
52|Meka-Dread||False
52|Vehicle||False
52|Walkerz||False
52|<Clan>||True
52|Ork||True
53|Vehicle||False
53|Lifta Wagon||False
53|Battlewagon||False
53|<Clan>||True
53|Ork||True
54|Transport||False
54|Big Trakk||False
54|Vehicle||False
54|Ork||True
54|<Clan>||True
55|Transport||False
55|Kannonwagon||False
55|Vehicle||False
55|Ork||True
55|<Clan>||True
56|Kill Tank||False
56|Vehicle||False
56|Titanic||False
56|Transport||False
56|<Clan>||True
56|Ork||True
57|Fly||False
57|Vehicle||False
57|Aircraft||False
57|Transport||False
57|Chinork Warkopta||False
57|Ork||True
57|<Clan>||True
58|Kustom Stompa||False
58|Vehicle||False
58|Titanic||False
58|Transport||False
58|Walkerz||False
58|<Clan>||True
58|Ork||True
59|Monster||False
59|Gargantuan Squiggoth||False
59|Titanic||False
59|Transport||False
59|<Clan>||True
59|Ork||True
60|Death Company||False
60|Fly||False
60|Infantry||False
60|Character||False
60|Captain||False
60|Jump Pack||False
60|Adeptus Astartes||True
60|<Chapter>||True
60|Imperium||True
61|Death Company||False
61|Infantry||False
61|Deathwing||False
61|Terminator||False
61|Captain||False
61|Character||False
61|Adeptus Astartes||True
61|<Chapter>||True
61|Imperium||True
63|MK X Gravis||False
63|Death Company||False
63|Infantry||False
63|Captain||False
63|Primaris||False
63|Character||False
63|Imperium||True
63|Adeptus Astartes||True
63|<Chapter>||True
64|Biker||False
64|Ravenwing||False
64|Captain||False
64|Character||False
64|Death Company||False
64|Adeptus Astartes||True
64|<Chapter>||True
64|Imperium||True
65|Psyker||False
65|Fly||False
65|Jump Pack||False
65|Infantry||False
65|Character||False
65|Librarian||False
65|Deathwing||False
65|Imperium||True
65|<Chapter>||True
65|Adeptus Astartes||True
66|Deathwing||False
66|Terminator||False
66|Psyker||False
66|Character||False
66|Infantry||False
66|Librarian||False
66|<Chapter>||True
66|Adeptus Astartes||True
66|Imperium||True
67|Character||False
67|Psyker||False
67|Librarian||False
67|Biker||False
67|Imperium||True
67|<Chapter>||True
67|Adeptus Astartes||True
68|Infantry||False
68|Techmarine||False
68|Character||False
68|<Chapter>||True
68|Adeptus Astartes||True
68|Imperium||True
69|Infantry||False
69|Servitors||False
69|Adeptus Astartes||True
69|Imperium||True
69|<Chapter>||True
70|Character||False
70|Biker||False
70|Techmarine||False
70|Adeptus Astartes||True
70|<Chapter>||True
70|Imperium||True
71|Fly||False
71|Infantry||False
71|Wolf Priest||False
71|Character||False
71|Priest||False
71|Jump Pack||False
71|Chaplain||False
71|Imperium||True
71|<Chapter>||True
71|Adeptus Astartes||True
72|Infantry||False
72|Priest||False
72|Character||False
72|Terminator||False
72|Chaplain||False
72|Wolf Priest||False
72|Deathwing||False
72|Adeptus Astartes||True
72|<Chapter>||True
72|Imperium||True
73|Chaplain||False
73|Character||False
73|Priest||False
73|Biker||False
73|<Chapter>||True
73|Adeptus Astartes||True
73|Imperium||True
74|Apothecary||False
74|Character||False
74|Infantry||False
74|Command Squad||False
74|Imperium||True
74|<Chapter>||True
74|Adeptus Astartes||True
75|Apothecary||False
75|Biker||False
75|Character||False
75|Adeptus Astartes||True
75|Imperium||True
75|<Chapter>||True
76|Infantry||False
76|Primaris||False
76|Character||False
76|Wolf Guard||False
76|Lieutenant||False
76|Death Company||False
76|<Chapter>||True
76|Adeptus Astartes||True
76|Imperium||True
77|Company Ancient||False
77|Wolf Guard||False
77|Character||False
77|Infantry||False
77|Command Squad||False
77|Ancient||False
77|Imperium||True
77|<Chapter>||True
77|Adeptus Astartes||True
78|Biker||False
78|Ancient||False
78|Character||False
78|Company Ancient||False
78|Imperium||True
78|<Chapter>||True
78|Adeptus Astartes||True
79|Ancient||False
79|Infantry||False
79|Primaris||False
79|Character||False
79|Wolf Guard||False
79|Imperium||True
79|<Chapter>||True
79|Adeptus Astartes||True
80|Character||False
80|Company Champion||False
80|Infantry||False
80|Command Squad||False
80|Imperium||True
80|<Chapter>||True
80|Adeptus Astartes||True
81|Biker||False
81|Company Champion||False
81|Character||False
81|Adeptus Astartes||True
81|<Chapter>||True
81|Imperium||True
82|Infantry||False
82|Core||False
82|Wolf Guard||False
82|Command Squad||False
82|Company Veterans||False
82|<Chapter>||True
82|Imperium||True
82|Adeptus Astartes||True
83|Biker||False
83|Company Veterans||False
83|Imperium||True
83|<Chapter>||True
83|Adeptus Astartes||True
84|Melta Bombs||False
84|Tactical Squad||False
84|Core||False
84|Infantry||False
84|Imperium||True
84|<Chapter>||True
84|Adeptus Astartes||True
85|Infantry||False
85|Scout||False
85|Smokescreen||False
85|Core||False
85|Scout Squad||False
85|Adeptus Astartes||True
85|<Chapter>||True
85|Imperium||True
86|Intercessors||False
86|Infantry||False
86|Core||False
86|Primaris||False
86|Intercessor Squad||False
86|<Chapter>||True
86|Adeptus Astartes||True
86|Imperium||True
87|Imperial Space Marine||False
87|Infantry||False
87|Character||False
87|<Chapter>||True
87|Adeptus Astartes||True
87|Imperium||True
88|Core||False
88|Infantry||False
88|Honour Guard||False
88|Imperium||True
88|Ultramarines||True
88|Adeptus Astartes||True
89|Character||False
89|Chapter Ancient||False
89|Infantry||False
89|Ancient||False
89|Imperium||True
89|Ultramarines||True
89|Adeptus Astartes||True
90|Character||False
90|Chapter Champion||False
90|Infantry||False
90|Imperium||True
90|Ultramarines||True
90|Adeptus Astartes||True
91|Centurion||False
91|Infantry||False
91|Assault Launchers||False
91|Centurion Assault Squad||False
91|Adeptus Astartes||True
91|<Chapter>||True
91|Imperium||True
92|Infantry||False
92|Core||False
92|Sternguard Veteran Squad||False
92|<Chapter>||True
92|Adeptus Astartes||True
92|Imperium||True
93|Infantry||False
93|Vanguard Veteran Squad||False
93|Core||False
93|Jump Pack||False
93|Melta Bombs||False
93|Fly||False
93|Adeptus Astartes||True
93|<Chapter>||True
93|Imperium||True
94|Dreadnought||False
94|Smokescreen||False
94|Vehicle||False
94|Core||False
94|Imperium||True
94|<Chapter>||True
94|Adeptus Astartes||True
95|Dreadnought||False
95|Core||False
95|Smokescreen||False
95|Vehicle||False
95|Venerable Dreadnought||False
95|Adeptus Astartes||True
95|<Chapter>||True
95|Imperium||True
96|Contemptor Dreadnought||False
96|Vehicle||False
96|Dreadnought||False
96|Core||False
96|Adeptus Astartes||True
96|<Chapter>||True
96|Imperium||True
97|Ironclad Dreadnought||False
97|Assault Launchers||False
97|Core||False
97|Dreadnought||False
97|Smokescreen||False
97|Vehicle||False
97|Adeptus Astartes||True
97|<Chapter>||True
97|Imperium||True
98|Core||False
98|Terminator Squad||False
98|Terminator||False
98|Deathwing||False
98|Infantry||False
98|Wolf Guard||False
98|Imperium||True
98|<Chapter>||True
98|Adeptus Astartes||True
99|Core||False
99|Terminator||False
99|Wolf Guard||False
99|Deathwing||False
99|Infantry||False
99|Terminator Assault Squad||False
99|Imperium||True
99|<Chapter>||True
99|Adeptus Astartes||True
102|Core||False
102|Jump Pack||False
102|Fly||False
102|Infantry||False
102|Assault Squad||False
102|Melta Bombs||False
102|Adeptus Astartes||True
102|<Chapter>||True
102|Imperium||True
103|Inceptor Squad||False
103|Fly||False
103|MK X Gravis||False
103|Primaris||False
103|Core||False
103|Infantry||False
103|Jump Pack||False
103|Adeptus Astartes||True
103|<Chapter>||True
103|Imperium||True
104|Biker||False
104|Scout||False
104|Core||False
104|Scout Bike Squad||False
104|Smokescreen||False
104|Adeptus Astartes||True
104|<Chapter>||True
104|Imperium||True
105|Biker||False
105|Bike Squad||False
105|Core||False
105|Ravenwing||False
105|Swiftclaw||False
105|Imperium||True
105|<Chapter>||True
105|Adeptus Astartes||True
106|Swiftclaw||False
106|Ravenwing||False
106|Core||False
106|Biker||False
106|Attack Bike Squad||False
106|Adeptus Astartes||True
106|<Chapter>||True
106|Imperium||True
107|Land Speeder||False
107|Scout||False
107|Land Speeder Storm||False
107|Transport||False
107|Vehicle||False
107|Fly||False
107|Imperium||True
107|Adeptus Astartes||True
107|<Chapter>||True
108|Ravenwing||False
108|Vehicle||False
108|Fly||False
108|Land Speeders||False
108|<Chapter>||True
108|Adeptus Astartes||True
108|Imperium||True
109|Transport||False
109|Rhino||False
109|Smokescreen||False
109|Vehicle||False
109|Imperium||True
109|Adeptus Astartes||True
109|<Chapter>||True
110|Transport||False
110|Vehicle||False
110|Rhino Primaris||False
110|Adeptus Astartes||True
110|<Chapter>||True
110|Imperium||True
111|Smokescreen||False
111|Vehicle||False
111|Transport||False
111|Razorback||False
111|Adeptus Astartes||True
111|<Chapter>||True
111|Imperium||True
112|Transport||False
112|Drop Pod||False
112|Vehicle||False
112|Adeptus Astartes||True
112|<Chapter>||True
112|Imperium||True
113|Fly||False
113|Vehicle||False
113|Aircraft||False
113|Stormhawk Interceptor||False
113|Adeptus Astartes||True
113|<Chapter>||True
113|Imperium||True
114|Aircraft||False
114|Stormtalon Gunship||False
114|Fly||False
114|Vehicle||False
114|Imperium||True
114|<Chapter>||True
114|Adeptus Astartes||True
115|Devastator Squad||False
115|Core||False
115|Infantry||False
115|Imperium||True
115|Adeptus Astartes||True
115|<Chapter>||True
116|Centurion||False
116|Infantry||False
116|Centurion Devastator Squad||False
116|Imperium||True
116|<Chapter>||True
116|Adeptus Astartes||True
117|Hellblaster Squad||False
117|Primaris||False
117|Core||False
117|Infantry||False
117|Imperium||True
117|<Chapter>||True
117|Adeptus Astartes||True
118|Vehicle|Thunderfire Cannon|False
118|Artillery|Thunderfire Cannon|False
118|Infantry|Techmarine Gunner|False
118|Character|Techmarine Gunner|False
118|Gunner|Techmarine Gunner|False
118|Thunderfire Cannon|Thunderfire Cannon|False
118|<Chapter>||True
118|Imperium||True
118|Adeptus Astartes||True
119|Smokescreen||False
119|Vehicle||False
119|Predator||False
119|Predator Destructor||False
119|Adeptus Astartes||True
119|<Chapter>||True
119|Imperium||True
120|Whirlwind||False
120|Vehicle||False
120|Smokescreen||False
120|Adeptus Astartes||True
120|<Chapter>||True
120|Imperium||True
121|Smokescreen||False
121|Vehicle||False
121|Vindicator||False
121|Imperium||True
121|<Chapter>||True
121|Adeptus Astartes||True
122|Smokescreen||False
122|Vehicle||False
122|Hunter||False
122|Imperium||True
122|<Chapter>||True
122|Adeptus Astartes||True
123|Vehicle||False
123|Stalker||False
123|Smokescreen||False
123|<Chapter>||True
123|Imperium||True
123|Adeptus Astartes||True
124|Fly||False
124|Vehicle||False
124|Transport||False
124|Aircraft||False
124|Machine Spirit||False
124|Stormraven Gunship||False
124|Adeptus Astartes||True
124|<Chapter>||True
124|Imperium||True
125|Machine Spirit||False
125|Land Raider||False
125|Transport||False
125|Vehicle||False
125|Smokescreen||False
125|Adeptus Astartes||True
125|<Chapter>||True
125|Imperium||True
126|Vehicle||False
126|Transport||False
126|Smokescreen||False
126|Assault Launchers||False
126|Land Raider||False
126|Land Raider Crusader||False
126|Machine Spirit||False
126|Imperium||True
126|<Chapter>||True
126|Adeptus Astartes||True
127|Smokescreen||False
127|Vehicle||False
127|Transport||False
127|Land Raider Redeemer||False
127|Machine Spirit||False
127|Assault Launchers||False
127|Land Raider||False
127|<Chapter>||True
127|Imperium||True
127|Adeptus Astartes||True
128|Land Raider||False
128|Land Raider Excelsior||False
128|Transport||False
128|Vehicle||False
128|Imperium||True
128|<Chapter>||True
128|Adeptus Astartes||True
129|Monster||False
129|Primarch||False
129|Roboute Guilliman||False
129|Character||False
129|Imperium||True
129|Ultramarines||True
129|Adeptus Astartes||True
130|Lysander||False
130|Captain||False
130|Terminator||False
130|Infantry||False
130|Character||False
130|Imperial Fists||True
130|Imperium||True
130|Adeptus Astartes||True
131|Chapter Master||False
131|Character||False
131|Pedro Kantor||False
131|Infantry||False
131|Crimson Fists||True
131|Imperium||True
131|Adeptus Astartes||True
132|MK X Gravis||False
132|Character||False
132|Chapter Master||False
132|Primaris||False
132|Infantry||False
132|Marneus Calgar||False
132|Imperium||True
132|Ultramarines||True
132|Adeptus Astartes||True
133|Marneus Calgar||False
133|Chapter Master||False
133|Character||False
133|Infantry||False
133|Imperium||True
133|Ultramarines||True
133|Adeptus Astartes||True
134|Sicarius||False
134|Infantry||False
134|Captain||False
134|Character||False
134|Imperium||True
134|Ultramarines||True
134|Adeptus Astartes||True
135|Psyker||False
135|Tigurius||False
135|Primaris||False
135|Character||False
135|Librarian||False
135|Chief Librarian||False
135|Infantry||False
135|Imperium||True
135|Ultramarines||True
135|Adeptus Astartes||True
136|Priest||False
136|Master of Sanctity||False
136|Cassius||False
136|Character||False
136|Chaplain||False
136|Infantry||False
136|Imperium||True
136|Ultramarines||True
136|Adeptus Astartes||True
137|Infantry||False
137|Scout||False
137|Character||False
137|Sergeant Telion||False
137|Imperium||True
137|Ultramarines||True
137|Adeptus Astartes||True
138|Character||False
138|Sergeant Chronus||False
138|Infantry||False
138|Adeptus Astartes||True
138|Ultramarines||True
138|Imperium||True
139|Tyrannic War Veterans||False
139|Core||False
139|Sternguard Veteran Squad||False
139|Infantry||False
139|Ultramarines||True
139|Imperium||True
139|Adeptus Astartes||True
140|Vehicle||False
140|Terminus Ultra||False
140|Land Raider||False
140|Imperium||True
140|<Chapter>||True
140|Adeptus Astartes||True
141|Character||False
141|Chapter Master||False
141|Primaris||False
141|High Marshal Helbrecht||False
141|Infantry||False
141|Adeptus Astartes||True
141|Imperium||True
141|Black Templars||True
142|Character||False
142|Primaris||False
142|Emperor’s Champion||False
142|Infantry||False
142|Imperium||True
142|Adeptus Astartes||True
142|Black Templars||True
143|Master of Sanctity||False
143|Primaris||False
143|Priest||False
143|Chaplain||False
143|Character||False
143|Grimaldus||False
143|Infantry||False
143|Adeptus Astartes||True
143|Black Templars||True
143|Imperium||True
145|Smokescreen||False
145|Core||False
145|Infantry||False
145|Crusader Squad||False
145|Black Templars||True
145|Imperium||True
145|Adeptus Astartes||True
146|Fly||False
146|Jump Pack||False
146|Infantry||False
146|Phobos||False
146|Character||False
146|Kayvaan Shrike||False
146|Primaris||False
146|Chapter Master||False
146|Imperium||True
146|Adeptus Astartes||True
146|Raven Guard||True
147|Infantry||False
147|Vulkan He’stan||False
147|Captain||False
147|Character||False
147|Imperium||True
147|Salamanders||True
147|Adeptus Astartes||True
148|Kor’sarro Khan||False
148|Infantry||False
148|Character||False
148|Primaris||False
148|Captain||False
148|Adeptus Astartes||True
148|White Scars||True
148|Imperium||True
149|Character||False
149|Captain||False
149|Biker||False
149|Kor’sarro Khan||False
149|Imperium||True
149|White Scars||True
149|Adeptus Astartes||True
150|Infantry||False
150|Damned Legionnaires||False
150|Adeptus Astartes||True
150|Imperium||True
150|Legion of the Damned||True
243|Vehicle||False
243|Titanic||False
243|Building||False
243|Fortress of Redemption||False
243|Transport||False
243|Terrain||False
243|Unaligned||True
373|Honoured Knight||False
373|Infantry||False
373|Terminator||False
373|Kaldor Draigo||False
373|Psyk-out Grenades||False
373|Supreme Grand Master||False
373|Character||False
373|Psyker||False
373|Sanctic Astartes||True
373|Imperium||True
373|Grey Knights||True
374|Grand Master Voldus||False
374|Infantry||False
374|Terminator||False
374|Psyk-out Grenades||False
374|Psyker||False
374|Character||False
374|Grand Master||False
374|Sanctic Astartes||True
374|Grey Knights||True
374|Imperium||True
374|Wardmakers||True
375|Terminator||False
375|Grand Master||False
375|Psyk-out Grenades||False
375|Infantry||False
375|Psyker||False
375|Character||False
375|Sanctic Astartes||True
375|Grey Knights||True
375|<Brotherhood>||True
375|Imperium||True
376|Brother-Captain||False
376|Psyker||False
376|Character||False
376|Psyk-out Grenades||False
376|Infantry||False
376|Terminator||False
376|Sanctic Astartes||True
376|<Brotherhood>||True
376|Imperium||True
376|Grey Knights||True
377|Infantry||False
377|Terminator||False
377|Brother-Captain Stern||False
377|Psyk-out Grenades||False
377|Brother-Captain||False
377|Character||False
377|Psyker||False
377|Sanctic Astartes||True
377|Grey Knights||True
377|Imperium||True
377|Wardmakers||True
378|Psyk-out Grenades||False
378|Infantry||False
378|Ancient||False
378|Brotherhood Ancient||False
378|Terminator||False
378|Psyker||False
378|Character||False
378|Sanctic Astartes||True
378|Imperium||True
378|<Brotherhood>||True
378|Grey Knights||True
379|Infantry||False
379|Psyk-out Grenades||False
379|Character||False
379|Brotherhood Champion||False
379|Psyker||False
379|Sanctic Astartes||True
379|Grey Knights||True
379|Imperium||True
379|<Brotherhood>||True
380|Character||False
380|Psyker||False
380|Honoured Knight||False
380|Castellan Crowe||False
380|Infantry||False
380|Psyk-out Grenades||False
380|Grey Knights||True
380|Sanctic Astartes||True
380|Imperium||True
380|Purifier||True
381|Strike Squad||False
381|Psyk-out Grenades||False
381|Psyker||False
381|Infantry||False
381|Core||False
381|Imperium||True
381|Sanctic Astartes||True
381|Grey Knights||True
381|<Brotherhood>||True
382|Psyker||False
382|Core||False
382|Terminator||False
382|Brotherhood Terminator Squad||False
382|Infantry||False
382|Psyk-out Grenades||False
382|Sanctic Astartes||True
382|Grey Knights||True
382|<Brotherhood>||True
382|Imperium||True
383|Psyk-out Grenades||False
383|Purifier Squad||False
383|Psyker||False
383|Honoured Knight||False
383|Core||False
383|Infantry||False
383|Purifier||True
383|Imperium||True
383|Grey Knights||True
383|Sanctic Astartes||True
384|Psyk-out Grenades||False
384|Infantry||False
384|Terminator||False
384|Core||False
384|Honoured Knight||False
384|Psyker||False
384|Paladin Squad||False
384|Paladin||True
384|Grey Knights||True
384|Imperium||True
384|Sanctic Astartes||True
385|Character||False
385|Psyker||False
385|Honoured Knight||False
385|Terminator||False
385|Infantry||False
385|Paladin Ancient||False
385|Psyk-out Grenades||False
385|Imperium||True
385|Paladin||True
385|Grey Knights||True
385|Sanctic Astartes||True
386|Character||False
386|Psyker||False
386|Terminator||False
386|Apothecary||False
386|Brotherhood Apothecary||False
386|Psyk-out Grenades||False
386|Infantry||False
386|Sanctic Astartes||True
386|Grey Knights||True
386|<Brotherhood>||True
386|Imperium||True
387|Interceptor Squad||False
387|Teleporter||False
387|Psyker||False
387|Psyk-out Grenades||False
387|Infantry||False
387|Core||False
387|Sanctic Astartes||True
387|Grey Knights||True
387|Imperium||True
387|<Brotherhood>||True
388|Psyker||False
388|Purgation Squad||False
388|Psyk-out Grenades||False
388|Infantry||False
388|Core||False
388|Imperium||True
388|Sanctic Astartes||True
388|Grey Knights||True
388|<Brotherhood>||True
389|Teleporter||False
389|Nemesis Dreadknight||False
389|Vehicle||False
389|Psyker||False
389|Core||False
389|Sanctic Astartes||True
389|Grey Knights||True
389|<Brotherhood>||True
389|Imperium||True
390|Smokescreen||False
390|Vehicle||False
390|Dreadnought||False
390|Psyker||False
390|Core||False
390|Sanctic Astartes||True
390|Grey Knights||True
390|Imperium||True
390|<Brotherhood>||True
391|Land Raider||False
391|Machine Spirit||False
391|Smokescreen||False
391|Vehicle||False
391|Transport||False
391|Sanctic Astartes||True
391|Grey Knights||True
391|<Brotherhood>||True
391|Imperium||True
392|Assault Launchers||False
392|Machine Spirit||False
392|Land Raider Crusader||False
392|Land Raider||False
392|Transport||False
392|Vehicle||False
392|Smokescreen||False
392|Imperium||True
392|<Brotherhood>||True
392|Grey Knights||True
392|Sanctic Astartes||True
393|Assault Launchers||False
393|Land Raider Redeemer||False
393|Machine Spirit||False
393|Land Raider||False
393|Transport||False
393|Smokescreen||False
393|Vehicle||False
393|Imperium||True
393|<Brotherhood>||True
393|Grey Knights||True
393|Sanctic Astartes||True
395|Razorback||False
395|Transport||False
395|Vehicle||False
395|Smokescreen||False
395|Imperium||True
395|<Brotherhood>||True
395|Grey Knights||True
395|Sanctic Astartes||True
396|Transport||False
396|Rhino||False
396|Vehicle||False
396|Smokescreen||False
396|<Brotherhood>||True
396|Imperium||True
396|Sanctic Astartes||True
396|Grey Knights||True
397|Servitors||False
397|Infantry||False
397|Sanctic Astartes||True
397|Grey Knights||True
397|<Brotherhood>||True
397|Imperium||True
398|Stormraven Gunship||False
398|Machine Spirit||False
398|Fly||False
398|Transport||False
398|Aircraft||False
398|Vehicle||False
398|Sanctic Astartes||True
398|Grey Knights||True
398|<Brotherhood>||True
398|Imperium||True
399|Brotherhood Techmarine||False
399|Infantry||False
399|Character||False
399|Psyker||False
399|Psyk-out Grenades||False
399|Techmarine||False
399|Imperium||True
399|Sanctic Astartes||True
399|Grey Knights||True
399|<Brotherhood>||True
400|Honoured Knight||False
400|Psyker||False
400|Venerable Dreadnought||False
400|Vehicle||False
400|Smokescreen||False
400|Core||False
400|Dreadnought||False
400|Grey Knights||True
400|Sanctic Astartes||True
400|Imperium||True
402|Coldstar||False
402|Infantry||False
402|Marker Drone||False
402|Commander||False
402|Jet Pack||False
402|Drone||False
402|Character||False
402|Gun Drone||False
402|Shield Drone||False
402|Battlesuit||False
402|Fly||False
402|T’au Empire||True
402|<Sept>||True
403|Drone|Drones|False
403|Gun Drone|Gun Drone|False
403|Tactical Drones|Drones|False
403|Shield Drone|Shield Drone|False
403|Markerlight|Marker Drone|False
403|Fly|Drones|False
403|Marker Drone|Marker Drone|False
403|<Sept>||True
403|T’au Empire||True
404|Infantry||False
404|Fly||False
404|Ethereal||False
404|Shield Drone||False
404|Gun Drone||False
404|Character||False
404|Drone||False
404|Marker Drone||False
404|<Sept>||True
404|T’au Empire||True
405|Infantry||False
405|Photon Grenades||False
405|Markerlight||False
405|Cadre Fireblade||False
405|Shield Drone||False
405|Gun Drone||False
405|Character||False
405|Drone||False
405|Marker Drone||False
405|<Sept>||True
405|T’au Empire||True
406|Fly||False
406|Battlesuit||False
406|Farsight||False
406|Character||False
406|Jet Pack||False
406|Commander||False
406|Infantry||False
406|T’au Empire||True
406|Farsight Enclaves||True
407|Drone|Advanced Guardian Drone|False
407|Command-link Drone|Command-link Drone|False
407|Commander|Shadowsun|False
407|Fly|Command-link Drone|False
407|Fly|Shadowsun|False
407|Infantry|Shadowsun|False
407|Drone|Command-link Drone|False
407|Character|Shadowsun|False
407|Fly|Advanced Guardian Drone|False
407|Shadowsun|Shadowsun|False
407|Supreme Commander|Shadowsun|False
