id|name|type|description|is_relic|faction_id|faction_name
s00000060|burna bombs|other wargear|"once per turn, if the bearer has any burna bombs remaining, it can drop one of them. in your <a href=""/wh40k9ed/the-rules/core-rules/#movement-phase"">movement phase</a>, after the bearer makes a <a href=""/wh40k9ed/the-rules/core-rules/#normal-move"">normal move</a> or <a href=""/wh40k9ed/the-rules/core-rules/#advance"">advances</a>, you can select one point on the battlefield the bearer moved across this phase. roll one d6 for each model within 6"" of that point, subtracting 1 if that model is a <a href=""/wh40k9ed/the-rules/core-rules/#characters""><span class=""kwb"">character</span></a> (excluding <span class=""kwb"">vehicle</span> or <span class=""kwb"">monster</span> models): on a 5+, that model’s unit suffers 1 <a href=""/wh40k9ed/the-rules/core-rules/#mortal-wounds"">mortal wound</a>. each burna bomb can only be dropped once per battle."|False|ork|orks
000000061|power stabba|melee weapons||False|ork|orks
000000062|spinnin’ blades|melee weapons||False|ork|orks
s00000063|boom bomb|other wargear|"once per turn, if the bearer has any boom bombs remaining, it can drop one of them. in your <a href=""/wh40k9ed/the-rules/core-rules/#movement-phase"">movement phase</a>, after the bearer makes a <a href=""/wh40k9ed/the-rules/core-rules/#normal-move"">normal move</a> or <a href=""/wh40k9ed/the-rules/core-rules/#advance"">advances</a>, you can select one point on the battlefield the bearer moved across this phase. roll one d6 for each unit within 6"" of that point, subtracting 1 if that unit is a <a href=""/wh40k9ed/the-rules/core-rules/#characters""><span class=""kwb"">character</span></a> (excluding <span class=""kwb"">vehicle</span> or <span class=""kwb"">monster</span> units): on a 4+, that unit suffers d3 <a href=""/wh40k9ed/the-rules/core-rules/#mortal-wounds"">mortal wounds</a>. on a 6, that unit suffers d6 mortal wounds instead. each boom bomb can only be dropped once per battle."|False|ork|orks
000000063|tankhammer|melee weapons||False|ork|orks
000000064|’urty syringe|melee weapons||False|ork|orks
000000065|da vulcha’s klaws|melee weapons||False|ork|orks
000000066|waaagh! banner|melee weapons||False|ork|orks
000000067|weirdboy staff|melee weapons||False|ork|orks
000000068|wreckin’ ball|melee weapons||False|ork|orks
000000069|attack squig|melee weapons||False|ork|orks
000000070|killkannon|ranged weapons||False|ork|orks
000000072|da pain klaw|melee weapons||False|ork|orks
000000073|mek arms|melee weapons||False|ork|orks
s00000074|’ard case|other wargear|"add 1 to this model’s toughness characteristic. this model cannot use the <span class=""redfont"">open topped</span> ability."|False|ork|orks
000000075|gorin’ horns|melee weapons||False|ork|orks
000000078|rattler kannon|ranged weapons||False|ork|orks
000000081|lifta-droppa|ranged weapons||False|ork|orks
s00000081|kustom force field|other wargear|"(aura) while a friendly <span class=""kwb"">orks</span> unit is within 6"" of the bearer, it has a 6+ <a href=""/wh40k9ed/the-rules/core-rules/#invulnerable-saves"">invulnerable save</a>. the range of this <a href=""/wh40k9ed/the-rules/core-rules/#aura-abilities"">aura ability</a> can never be increased, unless specifically stated otherwise."|False|ork|orks
000000082|supa-kannon|ranged weapons||False|ork|orks
s00000085|ammo runt|other wargear|"once per battle, when the bearer makes a ranged attack, you can re-roll the <a href=""/wh40k9ed/the-rules/core-rules/#1.-hit-roll"">hit roll</a>.<br><br><i>we recommend placing an ammo runt model next to the unit as a reminder, removing it once this ability has been used (an ammo runt does not count as a model for any rules purposes).</i>"|False|ork|orks
000000087|giga shoota|ranged weapons||False|ork|orks
000000088|bursta kannon|ranged weapons||False|ork|orks
000000089|gaze of mork|ranged weapons||False|ork|orks
000000090|belly gun|ranged weapons||False|ork|orks
000000093|huge tusks|melee weapons||False|ork|orks
000000094|assault bolter|ranged weapons||False|sm|space marines
000000095|assault cannon|ranged weapons||False|sm|space marines
000000096|astartes grenade launcher|ranged weapons|before selecting targets, select one of the profiles below to make attacks with.|False|sm|space marines
000000097|astartes shotgun|ranged weapons||False|sm|space marines
000000098|bolt pistol|ranged weapons||False|sm|space marines
000000099|bolt rifle|ranged weapons||False|sm|space marines
000000100|boltgun|ranged weapons||False|sm|space marines
000000101|boltstorm gauntlet (shooting)|ranged weapons||False|sm|space marines
000000102|centurion missile launcher|ranged weapons||False|sm|space marines
000000103|cerberus launcher|ranged weapons||False|sm|space marines
000000104|combi-bolter|ranged weapons||False|sm|space marines
000000105|combi-flamer|ranged weapons|"before selecting targets, select one or both of the profiles below to make attacks with. if you select both, then each time an attack is made with this weapon this phase, subtract 1 from that attack’s <a href=""/wh40k9ed/the-rules/core-rules/#1.-hit-roll"">hit roll</a>."|False|sm|space marines
000000106|combi-grav|ranged weapons|before selecting targets, select one or both of the profiles below to make attacks with. if you select both, then each time an attack is made with this weapon this phase, subtract 1 from that attack’s hit roll.|False|sm|space marines
000000107|combi-melta|ranged weapons|"before selecting targets, select one or both of the profiles below to make attacks with. if you select both, then each time an attack is made with this weapon this phase, subtract 1 from that attack’s <a href=""/wh40k9ed/the-rules/core-rules/#1.-hit-roll"">hit roll</a>."|False|sm|space marines
000000108|combi-plasma|ranged weapons|"before selecting targets, select one or two of the profiles below to make attacks with (you can only select one of the plasma gun profiles). if you select two, then each time an attack is made with this weapon this phase, subtract 1 from that attack’s <a href=""/wh40k9ed/the-rules/core-rules/#1.-hit-roll"">hit roll</a>."|False|sm|space marines
000000109|conversion beamer|ranged weapons||False|sm|space marines
000000110|cyclone missile launcher|ranged weapons|before selecting targets, select one of the profiles below to make attacks with.|False|sm|space marines
000000111|deathwind launcher|ranged weapons||False|sm|space marines
000000112|demolisher cannon|ranged weapons||False|sm|space marines
000000113|disintegration combi-gun|ranged weapons|"when you choose this weapon to shoot with, select one or both of the profiles below. if you select both, subtract 1 from <a href=""/wh40k9ed/the-rules/core-rules/#1.-hit-roll"">hit rolls</a> for attacks made with this weapon."|False|sm|space marines
000000114|disintegration pistol|ranged weapons||False|sm|space marines
000000115|flamer|ranged weapons||False|sm|space marines
000000116|flamestorm cannon|ranged weapons||False|sm|space marines
000000117|frag grenades|ranged weapons||False|sm|space marines
000000118|grav-pistol|ranged weapons||False|sm|space marines
000000119|grav-cannon and grav-amp|ranged weapons||False|sm|space marines
000000120|grav-gun|ranged weapons||False|sm|space marines
000000121|grenade harness|ranged weapons||False|sm|space marines
000000122|heavy bolter|ranged weapons||False|sm|space marines
000000123|heavy flamer|ranged weapons||False|sm|space marines
000000124|heavy plasma cannon|ranged weapons|before selecting targets, select one of the profiles below to make attacks with.|False|sm|space marines
000000125|hunter-killer missile|ranged weapons||False|sm|space marines
000000126|hurricane bolter|ranged weapons||False|sm|space marines
000000127|icarus stormcannon|ranged weapons||False|sm|space marines
000000128|kheres-pattern assault cannon|ranged weapons||False|sm|space marines
000000129|krak grenades|ranged weapons||False|sm|space marines
000000130|las-talon|ranged weapons||False|sm|space marines
000000131|lascannon|ranged weapons||False|sm|space marines
000000132|master-crafted auto bolt rifle|ranged weapons||False|sm|space marines
s00000132|storm shield|other wargear|"the bearer has a 4+ <a href=""/wh40k9ed/the-rules/core-rules/#invulnerable-saves"">invulnerable save</a>. in addition, add 1 to armour <a href=""/wh40k9ed/the-rules/core-rules/#4.-saving-throw"">saving throws</a> made for the bearer."|False|sm|space marines
000000133|master-crafted boltgun|ranged weapons||False|sm|space marines
000000135|meltagun|ranged weapons||False|sm|space marines
000000136|missile launcher|ranged weapons|before selecting targets, select one of the profiles below to make attacks with.|False|sm|space marines
000000137|multi-melta|ranged weapons||False|sm|space marines
000000139|plasma blaster|ranged weapons|before selecting targets, select one of the profiles below to make attacks with.|False|sm|space marines
000000140|plasma cannon|ranged weapons|before selecting targets, select one of the profiles below to make attacks with.|False|sm|space marines
000000141|plasma cutter|ranged weapons|before selecting targets, select one of the profiles below to make attacks with.|False|sm|space marines
000000142|plasma gun|ranged weapons|before selecting targets, select one of the profiles below to make attacks with.|False|sm|space marines
000000143|plasma incinerator|ranged weapons|before selecting targets, select one of the profiles below to make attacks with.|False|sm|space marines
000000144|plasma pistol|ranged weapons|before selecting targets, select one of the profiles below to make attacks with.|False|sm|space marines
000000145|predator autocannon|ranged weapons||False|sm|space marines
000000146|reaper autocannon|ranged weapons||False|sm|space marines
000000147|skyhammer missile launcher|ranged weapons||False|sm|space marines
000000148|skyspear missile launcher|ranged weapons||False|sm|space marines
000000149|scout sniper rifle|ranged weapons||False|sm|space marines
s00000149|combat shield|other wargear|"the bearer has a 5+ <a href=""/wh40k9ed/the-rules/core-rules/#invulnerable-saves"">invulnerable save</a>. in addition, add 1 to armour <a href=""/wh40k9ed/the-rules/core-rules/#4.-saving-throw"">saving throws</a> made for the bearer."|False|sm|space marines
000000150|special issue boltgun|ranged weapons||False|sm|space marines
000000151|storm bolter|ranged weapons||False|sm|space marines
000000152|stormstrike missile launcher|ranged weapons||False|sm|space marines
000000153|thunderfire cannon|ranged weapons||False|sm|space marines
000000154|twin assault cannon|ranged weapons||False|sm|space marines
000000155|twin autocannon|ranged weapons||False|sm|space marines
000000156|twin boltgun|ranged weapons||False|sm|space marines
s00000157|camo cloak|other wargear|"each time a ranged attack is allocated to the bearer while it is receiving the <a href=""/wh40k9ed/the-rules/core-rules/#terrain-and-cover"">benefits of cover</a>, add an additional 1 to any armour <a href=""/wh40k9ed/the-rules/core-rules/#4.-saving-throw"">saving throw</a> made against that attack."|False|sm|space marines
000000157|twin heavy bolter|ranged weapons||False|sm|space marines
000000158|twin heavy flamer|ranged weapons||False|sm|space marines
000000159|twin heavy plasma cannon|ranged weapons|before selecting targets, select one of the profiles below to make attacks with.|False|sm|space marines
000000160|twin lascannon|ranged weapons||False|sm|space marines
s00000160|centurion assault launcher|other wargear|"while the bearer is on the battlefield, its unit has the <span class=""tooltip00529"" data-tooltip-content=""#tooltip_content00529"" data-tooltip-anchor=""#tooltip_content00529""><span class=""kwb"">assault</span> <span class=""kwb"">launchers</span></span> keyword."|False|sm|space marines
000000161|twin multi-melta|ranged weapons||False|sm|space marines
000000162|twin plasma gun|ranged weapons|when attacking with this weapon, choose one of the profiles below.|False|sm|space marines
000000163|typhoon missile launcher|ranged weapons|before selecting targets, select one of the profiles below to make attacks with.|False|sm|space marines
000000164|volkite charger|ranged weapons||False|sm|space marines
000000165|whirlwind castellan launcher|ranged weapons||False|sm|space marines
000000166|whirlwind vengeance launcher|ranged weapons||False|sm|space marines
000000167|wrist-mounted grenade launcher|ranged weapons||False|sm|space marines
000000168|boltstorm gauntlet (melee)|melee weapons||False|sm|space marines
000000169|chainfist|melee weapons||False|sm|space marines
000000170|chainsword|melee weapons||False|sm|space marines
000000171|champion’s blade|melee weapons||False|sm|space marines
s00000171|ironclad assault launchers|other wargear|"the bearer has the <span class=""tooltip00529"" data-tooltip-content=""#tooltip_content00529"" data-tooltip-anchor=""#tooltip_content00529""><span class=""kwb"">assault</span> <span class=""kwb"">launchers</span></span> keyword."|False|sm|space marines
000000172|combat knife|melee weapons||False|sm|space marines
000000173|crozius arcanum|melee weapons||False|sm|space marines
s00000174|teleport homer|other wargear|"once per battle, at the start of your <a href=""/wh40k9ed/the-rules/core-rules/#movement-phase"">movement phase</a>, you can remove this unit from the battlefield and then, in the <a href=""/wh40k9ed/the-rules/core-rules/#2.-reinforcements"">reinforcements step</a> of your next movement phase, you can set this unit back up on the battlefield, anywhere wholly within your own deployment zone and more than 9"" from any enemy models, or anywhere within 3"" of a friendly <a href=""/wh40k9ed/factions/space-marines/#the-chapter-keyword""><span class=""kwb2"">&lt;<span class=""kwb3"">c</span>hapter&gt;</span></a> model and more than 9"" from any enemy models. if the battle ends and this unit is not on the battlefield, it is destroyed. if this unit has split into two units because of its <span class=""tooltip00530"" data-tooltip-content=""#tooltip_content00530""><span class=""tt kwbu"">combat</span> <span class=""tt kwbu"">squads</span></span> ability, only one of those units can use the teleport homer ability.<br><br><i><b>designer’s not"|False|sm|space marines
000000175|dreadnought combat weapon|melee weapons||False|sm|space marines
000000176|eviscerator|melee weapons||False|sm|space marines
000000177|force axe|melee weapons||False|sm|space marines
000000178|force stave|melee weapons||False|sm|space marines
000000179|force sword|melee weapons||False|sm|space marines
000000180|lightning claw|melee weapons||False|sm|space marines
000000181|master-crafted power sword|melee weapons||False|sm|space marines
000000182|power axe|melee weapons||False|sm|space marines
000000183|power fist|melee weapons||False|sm|space marines
000000184|power lance|melee weapons||False|sm|space marines
000000185|power maul|melee weapons||False|sm|space marines
000000186|power sword|melee weapons||False|sm|space marines
000000187|relic blade|melee weapons||False|sm|space marines
000000188|seismic hammer|melee weapons||False|sm|space marines
000000189|servo-arm|melee weapons||False|sm|space marines
000000190|siege drills|melee weapons||False|sm|space marines
000000191|thunder hammer|melee weapons||False|sm|space marines
000000196|hand of dominion (shooting)|ranged weapons||False|sm|space marines
000000197|the emperor’s sword|melee weapons||False|sm|space marines
000000198|hand of dominion (melee)|melee weapons||False|sm|space marines
s00000198|infernum halo-launcher|other wargear|"each time a ranged attack made by an <a href=""/wh40k9ed/the-rules/core-rules/#aircraft""><span class=""kwb"">aircraft</span></a> model is allocated to the bearer, add 1 to any armour <a href=""/wh40k9ed/the-rules/core-rules/#4.-saving-throw"">saving throw</a> made against that attack."|False|sm|space marines
000000199|fist of dorn|melee weapons||False|sm|space marines
000000200|dorn’s arrow|ranged weapons||False|sm|space marines
000000201|gauntlets of ultramar (shooting)|ranged weapons||False|sm|space marines
000000202|gauntlets of ultramar (melee)|melee weapons||False|sm|space marines
000000203|the talassarian tempest blade|melee weapons||False|sm|space marines
000000204|the rod of tigurius|melee weapons||False|sm|space marines
000000205|infernus|ranged weapons|"before selecting targets, select one or both of the profiles below to make attacks with. if you select both, then each time an attack is made with this weapon this phase, subtract 1 from that attack’s <a href=""/wh40k9ed/the-rules/core-rules/#1.-hit-roll"">hit roll</a>."|False|sm|space marines
s00000206|armorium cherub|other wargear|"once per battle, in your <a href=""/wh40k9ed/the-rules/core-rules/#shooting-phase"">shooting phase</a>, after this unit has shot, one model in this unit can immediately shoot with one of its ranged weapons again.<br><br><i><b>designer’s note:</b> we recommend placing an armorium cherub model next to the unit as a reminder, removing it once this ability has been used (an armorium cherub does not count as a model for any rules purposes).</i>"|False|sm|space marines
000000206|quietus|ranged weapons||False|sm|space marines
000000207|sword of the high marshals|melee weapons|each time an attack is made with this weapon, select one of the profiles below to make that attack with.|False|sm|space marines
000000208|black sword|melee weapons|each time an attack is made with this weapon, select one of the profiles below to make that attack with.|False|sm|space marines
000000210|raven’s talons|melee weapons||False|sm|space marines
000000211|gauntlet of the forge|ranged weapons||False|sm|space marines
000000212|spear of vulkan|melee weapons||False|sm|space marines
000000213|moonfang|melee weapons||False|sm|space marines
000000252|redemption missile silo|ranged weapons|"before selecting targets, select one of the profiles below to make attacks with. units that are <a href=""/wh40k9ed/the-rules/core-rules/#within-and-wholly-within"">wholly within</a> 12"" of the firing model are not eligible targets for this weapon."|False|un|unaligned
000000258|nightwing|ranged weapons||False|sm|space marines
000000300|gatling psilencer|ranged weapons||False|gk|grey knights
000000301|heavy incinerator|ranged weapons||False|gk|grey knights
000000302|heavy psycannon|ranged weapons||False|gk|grey knights
000000303|incinerator|ranged weapons||False|gk|grey knights
000000304|psilencer|ranged weapons||False|gk|grey knights
000000305|psycannon|ranged weapons||False|gk|grey knights
000000306|psyk-out grenades|ranged weapons||False|gk|grey knights
000000307|black blade of antwyr|melee weapons||False|gk|grey knights
000000308|dreadfist|melee weapons||False|gk|grey knights
000000309|malleus argyrum|melee weapons||False|gk|grey knights
000000310|nemesis daemon greathammer|melee weapons||False|gk|grey knights
000000311|nemesis daemon hammer|melee weapons||False|gk|grey knights
000000312|nemesis falchion|melee weapons||False|gk|grey knights
000000313|nemesis force halberd|melee weapons||False|gk|grey knights
000000314|nemesis force sword|melee weapons||False|gk|grey knights
000000315|nemesis greatsword|melee weapons|before selecting targets, select one of the profiles below to make attacks with.|False|gk|grey knights
000000316|nemesis warding stave|melee weapons||False|gk|grey knights
000000317|the titansword|melee weapons||False|gk|grey knights
000000325|airbursting fragmentation projector|ranged weapons||False|tau|t’au empire
000000326|burst cannon|ranged weapons||False|tau|t’au empire
000000327|cluster rocket system|ranged weapons||False|tau|t’au empire
000000328|cyclic ion blaster|ranged weapons|before selecting targets, select one of the profiles below to make attacks with.|False|tau|t’au empire
000000329|cyclic ion raker|ranged weapons|before selecting targets, select one of the profiles below to make attacks with.|False|tau|t’au empire
000000330|destroyer missile|ranged weapons||False|tau|t’au empire
000000331|fusion blaster|ranged weapons||False|tau|t’au empire
000000332|fusion collider|ranged weapons||False|tau|t’au empire
000000333|heavy burst cannon|ranged weapons||False|tau|t’au empire
000000334|heavy rail rifle|ranged weapons||False|tau|t’au empire
000000335|high-output burst cannon|ranged weapons||False|tau|t’au empire
000000336|high-yield missile pod|ranged weapons||False|tau|t’au empire
000000337|ion accelerator|ranged weapons|before selecting targets, select one of the profiles below to make attacks with.|False|tau|t’au empire
000000338|ion cannon|ranged weapons|before selecting targets, select one of the profiles below to make attacks with.|False|tau|t’au empire
000000339|ion rifle|ranged weapons|before selecting targets, select one of the profiles below to make attacks with.|False|tau|t’au empire
000000340|kroot gun|ranged weapons||False|tau|t’au empire
000000341|kroot rifle (shooting)|ranged weapons||False|tau|t’au empire
000000342|longshot pulse rifle|ranged weapons||False|tau|t’au empire
000000343|markerlight|ranged weapons||False|tau|t’au empire
000000344|missile pod|ranged weapons||False|tau|t’au empire
000000345|neutron blaster|ranged weapons||False|tau|t’au empire
000000347|plasma rifle|ranged weapons||False|tau|t’au empire
000000348|pulse blastcannon|ranged weapons|before selecting targets, select one of the profiles below to make attacks with.|False|tau|t’au empire
000000349|pulse blaster|ranged weapons|before selecting targets, select one of the profiles below to make attacks with.|False|tau|t’au empire
000000351|pulse carbine|ranged weapons||False|tau|t’au empire
000000352|pulse driver cannon|ranged weapons||False|tau|t’au empire
000000353|pulse pistol|ranged weapons||False|tau|t’au empire
000000354|pulse rifle|ranged weapons||False|tau|t’au empire
000000355|quad ion turret|ranged weapons|before selecting targets, select one of the profiles below to make attacks with.|False|tau|t’au empire
000000356|rail rifle|ranged weapons||False|tau|t’au empire
000000357|railgun|ranged weapons||False|tau|t’au empire
000000358|seeker missile|ranged weapons||False|tau|t’au empire
000000359|smart missile system|ranged weapons||False|tau|t’au empire
000000360|supremacy railgun|ranged weapons||False|tau|t’au empire
000000361|dawn blade|melee weapons|each time an attack is made with this weapon, select one of the profiles below to make that attack with.|False|tau|t’au empire
000000364|kroot rifle (melee)|melee weapons||False|tau|t’au empire
000000365|krootox fists|melee weapons||False|tau|t’au empire
000000366|ripping fangs|melee weapons||False|tau|t’au empire
000000367|ritual blade|melee weapons||False|tau|t’au empire
000000368|crushing feet|melee weapons||False|tau|t’au empire
000000371|twin hazard burst cannons|ranged weapons||False|tau|t’au empire
000000372|twin plasma rifle|ranged weapons||False|tau|t’au empire
000000373|defensive charge|ranged weapons||False|tau|t’au empire
000000374|experimental pulse submunitions rifle|ranged weapons|before selecting targets, select one of the profiles below to make attacks with.|False|tau|t’au empire
000000375|fletchette pod|ranged weapons||False|tau|t’au empire
000000376|fusion cascade|ranged weapons||False|tau|t’au empire
000000377|fusion eradicator|ranged weapons||False|tau|t’au empire
000000378|heavy rail cannon|ranged weapons||False|tau|t’au empire
000000380|high intensity markerlight|ranged weapons||False|tau|t’au empire
000000381|ionic discharge cannon|ranged weapons|"before selecting targets, select one of the profiles below to make attacks with. you can only select the nova profile as described in this model’s <span class=""redfont"">nova reactor</span> ability."|False|tau|t’au empire
000000382|long-barrelled burst cannon|ranged weapons||False|tau|t’au empire
000000385|nexus missile launcher|ranged weapons||False|tau|t’au empire
000000386|phased ion gun|ranged weapons||False|tau|t’au empire
000000387|phased plasma-flamer|ranged weapons|"before selecting targets, select one of the profiles below to make attacks with. you can only select the nova profile as described in this model’s <span class=""redfont"">nova reactor</span> ability."|False|tau|t’au empire
000000388|pulse submunitions cannon|ranged weapons|"before selecting targets, select one of the profiles below to make attacks with. you can only select the nova profile as described in this model’s <span class=""redfont"">nova reactor</span> ability."|False|tau|t’au empire
000000390|pulse ordnance driver|ranged weapons|before selecting targets, select one of the profiles below to make attacks with.|False|tau|t’au empire
000000391|skyspear missile rack|ranged weapons||False|tau|t’au empire
000000392|swiftstrike railgun|ranged weapons||False|tau|t’au empire
000000393|tri-axis ion cannon|ranged weapons|before selecting targets, select one of the profiles below to make attacks with.|False|tau|t’au empire
000000395|twin swiftstrike burst cannon|ranged weapons||False|tau|t’au empire
000000396|twin t’au plasma cannon|ranged weapons||False|tau|t’au empire
000000397|swiftstrike burst cannon|ranged weapons||False|tau|t’au empire
000000401|bone mace|melee weapons||False|tyr|tyranids
